HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12
40524721,40524872,40417973,4.54,4016.8,9.5,20.82,20.8,0,0.117,1,4,7,4121381030
40524722,40523698,40417973,3.79,3929.7,13.7,5.29,56.0,0,0.343,2,5,7,4121380620
40524723,40525016,40417973,1.44,1914.4,23.3,1.24,134.1,0,0.721,2,6,7,4120625220
40524724,40523294,40417973,5.70,1876.1,88.6,37.24,2137.2,0,14.483,4,4,5,4120623350
40524725,40526720,40417973,0.93,1753.2,240.3,2.65,10713.6,0,21.580,5,2,5,4120625230
40524726,40524727,40417973,2.31,1771.1,7.6,15.71,15.7,0,0.061,1,6,8,4120622930
40524727,40522327,40417973,8.70,1762.6,16.1,21.00,63.2,0,0.244,2,6,7,4120622930
40524855,40524419,40417973,3.90,5161.3,9.2,31.77,31.8,0,0.021,1,5,8,4120625190
40524856,40524710,40417973,3.76,5154.7,16.6,10.77,98.6,0,0.054,2,4,8,4120625190
40524857,40525003,40417973,1.36,5072.4,16.2,1.94,56.8,0,0.175,2,4,7,4121381120
40524858,40524857,40417973,9.51,5073.7,14.8,34.94,34.9,0,0.110,1,4,7,4121381120
40524859,40523859,40417973,3.82,4065.3,7.1,29.13,29.1,0,0.021,1,3,8,4120620700
40524860,40524714,40417973,0.69,4089.1,6.3,11.13,11.1,0,0.015,1,2,8,4120623570
40524861,40524715,40417973,0.98,4090.4,1378.7,0.71,98510.4,0,521.623,6,1,4,4120623570
40524862,40524861,40417973,1.16,4091.3,10.0,10.76,10.8,0,0.012,1,2,8,4120623570
40524863,40524861,40417973,1.14,4091.2,1377.9,3.71,98498.9,0,521.544,6,1,4,4120623570
40524864,40524863,40417973,7.13,4092.6,11.2,21.17,21.2,0,0.022,1,2,8,4120623570
40524865,40524863,40417973,0.98,4092.4,1376.8,0.88,98474.1,0,521.415,6,1,4,4120623570
40524866,40524865,40417973,0.60,4093.5,1375.6,0.53,98458.3,0,521.329,6,1,4,4120623570
40524867,40525006,40417973,0.60,4098.2,1371.0,0.53,98018.0,0,519.947,6,1,4,4120625600
40524868,40524867,40417973,5.53,4098.6,1370.5,18.36,98006.5,0,519.895,6,1,4,4120625600
40524869,40525586,40417973,12.37,4201.2,50.7,67.94,373.5,0,0.695,3,3,7,4120625330
40524870,40525586,40417973,2.34,4201.0,133.2,5.12,3560.4,0,10.048,4,2,5,4120625450
40524871,40524437,40417973,1.53,4239.3,34.1,1.59,322.3,0,1.800,3,3,6,4120623040
40524872,40525831,40417973,0.46,4016.1,49.8,1.06,675.2,0,3.114,4,3,6,4121381030
40524873,40525832,40417973,0.93,4017.4,10.2,1.24,30.9,0,0.173,2,5,7,4120626650
40524874,40525832,40417973,8.73,4017.5,13.8,38.30,38.3,0,0.222,1,4,7,4120626650
40524875,40524722,40417973,0.69,3933.5,5.5,10.95,10.9,0,0.066,1,6,8,4121380620
40524876,40524877,40417973,8.34,3898.9,211.7,16.06,7261.1,0,55.987,5,2,5,4120624900
40524877,40524878,40417973,4.82,3894.1,216.5,15.36,7295.1,0,56.102,5,2,5,4120624900
40524878,40525444,40417973,5.34,3888.6,222.0,25.95,9021.6,0,64.469,5,2,5,4120626040
40524879,40525446,40417973,6.62,3870.4,28.6,26.12,153.4,0,0.683,2,3,7,4120625460
40524880,40524278,40417973,2.89,3703.0,407.6,9.35,15841.8,0,114.641,5,2,4,4121380910
40524881,40523996,40417973,3.73,1946.3,9.2,33.55,33.5,0,0.187,1,7,7,4121380030
40524882,40525597,40417973,4.93,1909.1,9.3,29.29,29.3,0,0.153,1,6,7,4121381230
40524883,40524884,40417973,1.74,1883.1,8.0,15.71,15.7,0,0.079,1,6,8,4120625470
40524884,40524724,40417973,1.36,1882.0,74.0,4.06,906.2,0,5.207,3,5,6,4120625470
40524885,40523999,40417973,3.42,1846.5,7.5,20.48,20.5,0,0.096,1,4,8,4121380350
40524886,40526720,40417973,7.90,1753.3,225.1,29.84,12642.9,0,53.694,5,3,5,4120625490
40525002,40525292,40417973,1.20,5153.4,88.2,3.18,1098.2,0,1.743,3,3,6,4120625440
40525003,40525438,40417973,2.72,5069.7,20.3,17.30,147.0,0,0.393,3,3,7,4121381120
40525004,40523540,40417973,5.04,4078.9,83.7,27.71,1458.4,0,1.755,4,3,6,4120624410
40525005,40525004,40417973,0.95,4083.7,5.3,10.95,10.9,0,0.007,1,4,9,4120624410
40525006,40524866,40417973,4.09,4094.1,1375.0,10.42,98046.1,0,520.285,6,1,4,4120625600
40525007,40525977,40417973,2.81,4197.4,6.7,16.24,16.2,0,0.041,1,4,8,4120627960
40525008,40525977,40417973,13.32,4197.4,18.1,58.05,58.1,0,0.128,1,3,7,4120627960
40525009,40524435,40417973,2.22,4212.5,8.2,14.83,14.8,0,0.062,1,4,8,4120624890
40525010,40525831,40417973,0.90,4016.3,4.7,10.77,10.8,0,0.063,1,4,8,4120626650
40525011,40523546,40417973,5.48,3921.5,10.6,21.01,21.0,0,0.124,1,5,7,4120623340
40525012,40525447,40417973,11.13,3822.7,14.8,43.23,43.2,0,0.203,1,3,7,4120628420
40525013,40525447,40417973,1.36,3822.7,6.4,18.53,18.5,0,0.089,1,4,8,4120628420
40525014,40524880,40417973,0.98,3706.1,404.5,2.65,15805.7,0,114.559,5,2,4,4121380910
40525015,40525014,40417973,4.81,3706.9,9.5,19.41,19.4,0,0.092,1,3,8,4121380910
40525016,40525597,40417973,5.29,1909.1,46.8,16.60,511.5,0,3.052,3,5,6,4121381230
40525017,40524724,40417973,0.93,1881.8,82.9,1.24,1193.8,0,9.092,3,4,6,4120625480
40525018,40523040,40417973,7.26,1846.3,11.0,26.83,26.8,0,0.128,1,4,7,4121380410
40525019,40523707,40417973,5.46,1775.3,10.0,26.48,26.5,0,0.105,1,7,7,4120623670
40525158,40523686,40417973,5.41,5280.3,9.1,23.84,23.8,0,0.055,1,3,8,4120623790
40525159,40523854,40417973,5.59,5082.9,15.7,18.89,78.6,0,0.050,2,3,8,4121380710
40525160,40525580,40417973,4.14,5065.8,42.0,13.59,673.4,0,0.591,4,2,7,4120627390
40525161,40525438,40417973,2.31,5069.5,6.9,15.19,15.2,0,0.036,1,4,8,4120627400
40525162,40524857,40417973,7.22,5073.7,12.8,19.95,19.9,0,0.061,1,5,8,4121381120
40525163,40524572,40417973,1.99,4147.2,9.8,4.59,50.9,0,0.283,2,2,7,4121380780
40525164,40524867,40417973,1.36,4098.6,5.7,10.95,10.9,0,0.018,1,2,8,4120625600
40525165,40525445,40417973,24.74,3875.4,31.9,89.57,128.0,0,0.574,2,3,7,4120625740
40525166,40525014,40417973,3.27,3706.8,403.8,7.24,15783.7,0,114.488,5,2,4,4121380910
40525167,40525166,40417973,5.89,3710.3,10.8,23.82,23.8,0,0.115,1,4,7,4121381220
40525168,40525452,40417973,6.48,1901.7,10.4,40.24,40.2,0,0.208,1,6,7,4121381230
40525169,40524279,40417973,4.14,1863.8,7.8,21.19,21.2,0,0.106,1,5,7,4120623060
40525170,40522458,40417973,13.07,1814.8,17.4,41.30,41.3,0,0.167,1,4,7,4121380120
40525291,40523165,40417973,13.87,5275.2,18.6,38.66,38.7,0,0.050,1,4,8,4120623220
40525292,40525294,40417973,9.18,5144.0,97.6,55.78,1269.1,0,1.837,3,3,6,4120625870
40525293,40525294,40417973,3.03,5144.0,7.6,12.71,12.7,0,0.006,1,4,9,4120625870
40525294,40525296,40417973,1.52,5142.5,99.1,2.12,1283.9,0,1.843,3,3,6,4120625870
40525295,40525296,40417973,1.96,5142.5,7.7,16.06,16.1,0,0.007,1,4,9,4120625870
40525296,40525297,40417973,0.38,5142.1,99.5,0.35,1300.3,0,1.850,3,3,6,4120625870
40525297,40525298,40417973,0.38,5141.7,99.9,0.35,1402.3,0,1.932,3,3,6,4120626950
40525298,40526573,40417973,5.61,5136.1,105.5,20.30,1480.5,0,1.977,3,3,6,4120626950
40525299,40525159,40417973,0.60,5088.5,10.1,1.24,39.0,0,0.027,2,3,8,4121380710
40525300,40525444,40417973,1.62,3888.7,7.7,12.72,12.7,0,0.074,1,3,8,4120626040
40525301,40525981,40417973,6.24,3884.4,30.9,10.77,139.3,0,0.643,2,3,7,4120625730
40525302,40524278,40417973,5.31,3703.0,16.4,9.36,70.6,0,0.363,2,3,7,4121380910
40525303,40524441,40417973,3.76,1928.7,9.0,28.96,29.0,0,0.164,1,6,7,4120625220
40525304,40525016,40417973,3.92,1914.3,41.6,15.54,360.8,0,2.240,3,5,6,4120625340
40525305,40525017,40417973,2.64,1882.9,8.1,14.30,14.3,0,0.073,1,5,8,4120625480
40525306,40523409,40417973,7.97,1785.9,12.4,42.55,42.5,0,0.164,1,4,7,4121380580
40525307,40524727,40417973,2.56,1771.3,7.0,26.49,26.5,0,0.106,1,7,7,4120622930
40525308,40525839,40417973,2.32,1676.7,45.1,4.06,464.4,0,1.529,3,3,6,4120625750
40525434,40525002,40417973,3.32,5154.6,87.0,10.24,819.7,0,1.355,3,3,6,4120625710
40525435,40525436,40417973,2.26,5067.3,7.0,13.77,13.8,0,0.012,1,4,8,4120627390
40525436,40525580,40417973,1.44,5065.7,23.9,0.71,93.7,0,0.086,2,3,8,4120627390
40525437,40526982,40417973,8.29,5066.7,16.3,29.47,72.5,0,0.124,2,4,7,4120627400
40525438,40526982,40417973,2.94,5066.7,23.2,5.47,167.6,0,0.434,3,3,7,4120627400
40525439,40524269,40417973,4.25,4123.2,34.4,14.83,254.8,0,0.660,3,3,7,4121380900
40525440,40525441,40417973,2.10,4095.0,5.8,14.12,14.1,0,0.009,1,4,9,4120621120
40525441,40523693,40417973,6.24,4088.9,21.3,19.24,132.3,0,0.088,2,3,8,4120621120
40525442,40525585,40417973,9.16,4167.9,21.6,45.18,126.6,0,0.217,2,2,7,4121381360
40525443,40525585,40417973,8.42,4167.7,12.1,48.55,48.5,0,0.111,1,3,7,4121381360
40525444,40525981,40417973,4.25,3884.6,226.0,13.24,9047.6,0,64.491,5,2,5,4120626040
40525445,40525446,40417973,4.99,3870.6,240.0,15.18,9474.4,0,66.317,5,2,5,4120625610
40525446,40525590,40417973,2.13,3868.3,242.3,2.12,9629.9,0,66.954,5,2,5,4120625890
40525447,40527288,40417973,3.57,3819.2,18.3,9.89,71.6,0,0.341,2,3,7,4120628420
40525448,40527288,40417973,3.22,3819.3,7.0,22.77,22.8,0,0.112,1,4,7,4120628420
40525449,40525450,40417973,1.17,1921.3,6.6,12.01,12.0,0,0.067,1,6,8,4120625340
40525450,40525304,40417973,2.89,1918.2,37.7,9.53,323.5,0,2.028,3,5,6,4120625340
40525451,40525452,40417973,1.20,1901.8,54.1,3.00,622.4,0,3.670,3,5,6,4121381230
40525452,40525453,40417973,6.21,1895.5,60.4,22.07,684.7,0,3.996,3,5,6,4121381440
40525453,40525599,40417973,1.91,1893.6,62.3,4.77,715.1,0,4.165,3,5,6,4121381440
40525454,40525599,40417973,6.28,1893.6,9.9,29.82,29.8,0,0.152,1,6,7,4121381440
40525455,40524444,40417973,4.61,1835.8,8.0,17.30,17.3,0,0.077,1,5,8,4120622550
40525456,40521895,40417973,14.45,1819.5,18.7,46.78,46.8,0,0.193,1,4,7,4121380120
40525457,40525606,40417973,3.02,1651.6,7.2,21.36,21.4,0,0.084,1,4,8,4121380460
40525578,40525717,40417973,4.76,5172.4,8.6,24.71,24.7,0,0.018,1,4,8,4121381550
40525579,40525159,40417973,3.95,5088.5,9.9,20.66,20.7,0,0.013,1,4,8,4121380710
40525580,40526285,40417973,2.18,5063.7,44.1,6.71,773.8,0,0.678,4,2,7,4120627390
40525581,40526285,40417973,3.48,5063.5,8.7,20.65,20.7,0,0.026,1,3,8,4120627390
40525582,40525718,40417973,10.90,4141.9,15.7,50.84,50.8,0,0.198,1,3,7,4121381780
40525583,40525718,40417973,3.56,4142.1,7.4,23.65,23.7,0,0.073,1,4,8,4121381780
40525584,40526440,40417973,5.04,4167.3,9.8,28.60,28.6,0,0.057,1,3,8,4120630240
40525585,40526440,40417973,0.46,4167.3,22.2,0.88,176.1,0,0.330,2,2,7,4121381360
40525586,40525978,40417973,3.24,4198.0,136.3,7.95,3941.9,0,10.769,4,2,5,4120626030
40525587,40524871,40417973,3.03,4240.8,7.9,18.37,18.4,0,0.095,1,4,8,4120623040
40525588,40524871,40417973,3.35,4240.8,32.6,5.83,302.3,0,1.697,3,3,6,4120623040
40525589,40524876,40417973,3.93,3907.3,203.3,6.89,7233.7,0,55.835,5,2,5,4120624900
40525590,40526290,40417973,2.12,3866.2,244.4,6.00,10714.3,0,75.906,5,2,5,4120626670
40525591,40526290,40417973,5.86,3866.2,13.8,24.36,24.4,0,0.123,1,3,7,4120626670
40525592,40527553,40417973,1.28,3834.0,4.7,11.48,11.5,0,0.059,1,4,8,4120627980
40525593,40527553,40417973,5.10,3834.2,15.4,19.42,68.8,0,0.330,2,3,7,4120627980
40525594,40525302,40417973,5.80,3708.3,11.1,45.38,45.4,0,0.231,1,3,7,4121380910
40525595,40525984,40417973,3.29,3729.7,9.0,16.77,16.8,0,0.086,1,4,8,4120627240
40525596,40525984,40417973,7.10,3729.7,10.7,42.54,42.5,0,0.223,1,3,7,4120627240
40525597,40525598,40417973,3.38,1905.9,50.0,14.48,555.3,0,3.285,3,5,6,4121381230
40525598,40525451,40417973,2.89,1902.9,53.1,6.89,605.6,0,3.576,3,5,6,4121381230
40525599,40525600,40417973,4.09,1889.7,66.2,15.89,760.8,0,4.403,3,5,6,4121381440
40525600,40525602,40417973,0.38,1889.1,66.8,0.18,845.3,0,4.893,3,5,6,4121381440
40525601,40525602,40417973,2.36,1889.3,7.6,16.24,16.2,0,0.083,1,6,8,4120625470
40525602,40524884,40417973,6.05,1883.3,72.6,24.90,886.4,0,5.108,3,5,6,4120625470
40525603,40525017,40417973,2.13,1882.9,81.8,2.65,1178.2,0,9.012,3,4,6,4120625480
40525604,40521725,40417973,15.76,1821.6,20.6,47.66,47.7,0,0.201,1,4,7,4121380120
40525605,40525606,40417973,0.90,1651.8,6.2,11.83,11.8,0,0.049,1,5,8,4121380460
40525606,40525607,40417973,2.12,1649.5,9.3,7.42,40.6,0,0.162,2,4,7,4121380460
40525607,40523563,40417973,7.44,1642.1,16.7,22.95,88.5,0,0.352,2,4,7,4121380460
40525717,40525966,40417973,2.51,5169.7,71.9,6.53,650.2,0,1.199,3,3,6,4121381550
40525718,40525824,40417973,0.60,4141.5,16.1,1.06,75.6,0,0.273,2,3,7,4121381780
40525719,40524270,40417973,5.18,4102.4,89.7,17.30,1453.5,0,2.514,4,2,6,4120622380
40525720,40522590,40417973,11.80,4074.4,52.2,48.01,694.3,0,1.011,3,2,6,4120623560
40525721,40525588,40417973,1.36,4244.1,24.9,2.83,160.7,0,0.876,2,4,7,4120626160
40525722,40525721,40417973,14.52,4245.5,19.1,72.18,72.2,0,0.376,1,5,7,4120626160
40525723,40525836,40417973,0.76,3716.5,394.1,1.59,15639.5,0,114.073,5,2,4,4121381220
40525724,40525723,40417973,8.31,3717.3,12.8,46.77,46.8,0,0.233,1,3,7,4121381220
40525725,40525839,40417973,4.09,1676.6,27.1,13.24,211.4,0,0.845,2,4,7,4120625900
40525726,40525725,40417973,2.67,1680.7,23.1,10.06,168.8,0,0.672,2,4,7,4120625900
40525727,40525726,40417973,1.76,1683.5,7.2,17.48,17.5,0,0.067,1,5,8,4120625900
40525728,40525841,40417973,1.36,1689.2,6.6,13.24,13.2,0,0.051,1,5,8,4120625900
40525819,40525297,40417973,2.64,5142.1,26.4,3.35,101.6,0,0.081,2,4,8,4120626020
40525820,40526573,40417973,2.89,5136.2,9.5,19.96,20.0,0,0.011,1,4,8,4120626950
40525821,40524422,40417973,5.55,5073.7,12.0,21.37,21.4,0,0.017,1,5,8,4120625010
40525822,40525163,40417973,3.30,4149.4,6.5,21.37,21.4,0,0.119,1,3,7,4121380780
40525823,40525824,40417973,0.90,4141.5,5.6,12.72,12.7,0,0.039,1,4,8,4121381780
40525824,40526575,40417973,1.74,4139.8,17.8,4.77,93.0,0,0.326,2,3,7,4121381780
40525825,40526575,40417973,3.03,4139.8,7.5,15.71,15.7,0,0.041,1,4,8,4121381780
40525826,40525439,40417973,4.39,4127.4,8.7,25.96,26.0,0,0.040,1,4,8,4121380900
40525827,40525828,40417973,6.18,4108.4,9.4,28.43,28.4,0,0.028,1,3,8,4120622380
40525828,40525719,40417973,0.60,4107.8,84.3,0.71,1383.2,0,2.462,4,2,6,4120622380
40525829,40522589,40417973,12.25,4060.5,15.8,70.25,70.3,0,0.044,1,2,8,4120620700
40525830,40525980,40417973,4.82,4247.3,9.7,22.60,22.6,0,0.122,1,5,7,4120626160
40525831,40526289,40417973,4.06,4012.2,53.7,12.71,698.7,0,3.252,4,3,6,4120626650
40525832,40526289,40417973,5.34,4012.2,19.1,12.18,81.4,0,0.468,2,4,7,4120626650
40525833,40524722,40417973,5.86,3933.7,9.8,39.74,39.7,0,0.245,1,5,7,4121380620
40525834,40524877,40417973,4.13,3898.8,8.6,18.72,18.7,0,0.111,1,3,7,4120624900
40525835,40525983,40417973,1.16,3714.8,7.0,10.95,10.9,0,0.056,1,3,8,4121381220
40525836,40525983,40417973,1.74,3714.8,395.8,3.35,15692.7,0,114.312,5,2,4,4121381220
40525837,40525451,40417973,1.62,1902.9,6.2,13.78,13.8,0,0.078,1,6,8,4121381230
40525838,40524147,40417973,9.58,1781.6,14.2,34.79,34.8,0,0.136,1,4,7,4121380580
40525839,40527001,40417973,2.78,1674.0,47.7,13.60,689.4,0,2.426,3,3,6,4120629980
40525840,40525726,40417973,1.36,1683.5,20.2,2.30,141.3,0,0.570,2,4,7,4120625900
40525841,40525840,40417973,4.47,1684.9,18.9,15.36,90.9,0,0.359,2,4,7,4120625900
40525842,40521901,40417973,16.25,1630.9,22.5,65.84,65.8,0,0.256,1,5,7,4120621580
40525964,40524566,40417973,5.62,5280.5,10.7,22.25,22.3,0,0.047,1,3,8,4120623790
40525965,40525966,40417973,1.36,5169.7,7.2,11.31,11.3,0,0.011,1,4,8,4121381550
40525966,40525967,40417973,2.73,5167.0,74.6,7.42,669.0,0,1.216,3,3,6,4121381550
40525967,40525434,40417973,9.37,5157.7,83.9,21.37,752.7,0,1.300,3,3,6,4120625710
40525968,40525434,40417973,2.64,5157.9,13.2,3.00,56.7,0,0.049,2,4,8,4120625710
40525969,40525299,40417973,2.82,5088.9,9.7,14.31,14.3,0,0.010,1,3,8,4121380710
40525970,40525719,40417973,5.77,4107.6,12.0,25.43,53.0,0,0.039,2,3,8,4120622380
40525971,40525970,40417973,0.57,4113.4,4.1,10.77,10.8,0,0.007,1,4,9,4120622380
40525972,40525441,40417973,2.13,4095.1,15.1,11.30,98.9,0,0.067,2,3,8,4120621120
40525973,40525004,40417973,3.65,4083.9,78.7,9.36,1419.8,0,1.732,4,3,6,4120624410
40525974,40524575,40417973,5.04,4116.4,1352.7,12.36,96574.7,0,515.739,6,1,4,4120625320
40525975,40525974,40417973,6.13,4121.4,9.5,22.43,22.4,0,0.045,1,2,8,4120625320
40525976,40527412,40417973,1.17,4193.9,5.5,13.07,13.1,0,0.037,1,4,8,4120627960
40525977,40527412,40417973,3.65,4193.7,21.8,13.06,87.4,0,0.206,2,3,7,4120627960
40525978,40526442,40417973,2.42,4195.4,138.8,12.89,4123.7,0,11.575,4,2,5,4120627850
40525979,40524435,40417973,5.78,4212.7,16.0,9.18,41.7,0,0.192,2,3,7,4120624890
40525980,40525721,40417973,1.80,4245.7,23.3,3.53,85.7,0,0.485,2,4,7,4120626160
40525981,40526142,40417973,2.73,3881.7,228.9,7.24,9194.1,0,65.106,5,2,5,4120626350
40525982,40525302,40417973,2.75,3708.3,6.8,15.90,15.9,0,0.085,1,4,8,4121380910
40525983,40525166,40417973,4.69,3710.3,400.3,12.36,15716.0,0,114.274,5,2,4,4121381220
40525984,40526858,40417973,1.66,3728.1,12.3,2.30,61.6,0,0.322,2,3,7,4120627240
40525985,40527001,40417973,3.13,1673.8,7.3,18.01,18.0,0,0.073,1,4,8,4120629980
40525986,40525841,40417973,9.94,1689.1,14.6,62.34,62.3,0,0.251,1,4,7,4120625900
40526131,40523019,40417973,16.80,5274.4,20.1,79.46,79.5,0,0.126,1,3,7,4120623220
40526132,40526133,40417973,1.33,5161.7,7.4,12.01,12.0,0,0.010,1,5,8,4120625710
40526133,40525968,40417973,1.36,5160.3,10.8,1.77,34.6,0,0.031,2,4,8,4120625710
40526134,40525163,40417973,4.09,4149.2,7.8,24.90,24.9,0,0.126,1,2,7,4121380780
40526135,40525972,40417973,3.57,4097.2,6.9,20.31,20.3,0,0.013,1,4,8,4120621120
40526136,40525720,40417973,5.80,4086.1,10.7,26.84,26.8,0,0.029,1,3,8,4120623560
40526137,40524868,40417973,6.76,4104.2,16.0,20.48,59.9,0,0.112,2,2,7,4120625600
40526138,40526442,40417973,1.93,4195.4,7.3,12.89,12.9,0,0.048,1,3,8,4120627850
40526139,40525978,40417973,5.45,4197.8,27.7,15.01,169.0,0,0.765,3,3,7,4120626150
40526140,40526139,40417973,4.71,4203.2,9.9,18.72,18.7,0,0.076,1,4,8,4120626150
40526141,40526705,40417973,11.14,4030.5,15.4,58.44,58.4,0,0.329,1,5,7,4120627090
40526142,40525445,40417973,6.21,3875.6,235.0,18.37,9331.2,0,65.803,5,2,5,4120625880
40526143,40526144,40417973,1.55,1923.8,7.1,12.36,12.4,0,0.071,1,6,8,4120625340
40526144,40525450,40417973,2.73,1921.3,34.6,7.59,302.0,0,1.909,3,5,6,4120625340
40526145,40525304,40417973,3.76,1918.4,7.4,21.73,21.7,0,0.126,1,6,7,4120625340
40526284,40525717,40417973,5.59,5172.2,69.4,30.73,619.0,0,1.175,3,3,6,4121381550
40526285,40526981,40417973,3.11,5060.4,47.4,12.19,806.6,0,0.709,4,2,7,4120627390
40526286,40526981,40417973,4.66,5060.4,9.7,18.01,18.0,0,0.026,1,3,8,4120627390
40526287,40524428,40417973,13.68,4082.1,16.9,70.45,70.4,0,0.041,1,5,8,4120624400
40526288,40525979,40417973,1.16,4218.3,5.5,11.31,11.3,0,0.052,1,4,8,4120624890
40526289,40527139,40417973,1.66,4010.5,55.4,1.41,781.4,0,3.728,4,3,6,4120626650
40526290,40526718,40417973,7.25,3859.2,251.4,38.51,10777.1,0,76.003,5,2,5,4120626670
40526291,40526718,40417973,9.30,3859.2,26.6,42.90,120.3,0,0.577,2,3,7,4120626680
40526292,40528312,40417973,4.39,3817.9,8.1,23.84,23.8,0,0.121,1,3,7,4121382650
40526293,40525453,40417973,4.14,1895.5,10.2,25.61,25.6,0,0.144,1,6,7,4121381440
40526294,40524279,40417973,7.58,1863.9,48.1,26.66,307.9,0,1.948,2,4,6,4120623060
40526295,40521723,40417973,15.92,1832.0,57.9,55.42,610.5,0,3.585,3,4,6,4120622770
40526296,40525607,40417973,3.16,1649.7,7.9,24.91,24.9,0,0.104,1,5,7,4121380460
40526436,40526284,40417973,0.90,5178.0,6.8,12.37,12.4,0,0.014,1,4,8,4121381550
40526437,40526438,40417973,1.96,4132.7,7.1,13.77,13.8,0,0.031,1,4,8,4121380900
40526438,40525439,40417973,5.21,4127.4,30.1,20.49,214.0,0,0.594,3,3,7,4121380900
40526439,40524866,40417973,5.78,4094.0,45.4,15.19,411.7,0,1.010,3,2,6,4120625590
40526440,40529876,40417973,3.19,4164.1,25.4,6.36,211.0,0,0.402,2,2,7,4120630240
40526441,40527413,40417973,3.16,4193.6,7.2,16.07,16.1,0,0.049,1,4,8,4120627850
40526442,40527413,40417973,1.80,4193.8,140.5,3.36,4140.0,0,11.634,4,2,5,4120627850
40526443,40526705,40417973,7.93,4030.5,13.0,37.09,37.1,0,0.218,1,6,7,4120627090
40526444,40526855,40417973,9.54,3984.0,16.1,47.66,47.7,0,0.280,1,3,7,4120627420
40526445,40526446,40417973,5.48,3918.9,10.1,27.02,27.0,0,0.162,1,3,7,4121381740
40526446,40525589,40417973,7.85,3911.2,199.4,43.62,7205.6,0,55.665,5,2,5,4120624900
40526447,40525589,40417973,3.80,3911.0,7.6,21.20,21.2,0,0.130,1,3,7,4120624900
40526448,40527141,40417973,10.49,3848.3,32.1,46.08,157.9,0,0.727,2,3,7,4120626840
40526449,40528312,40417973,1.28,3817.7,5.1,14.31,14.3,0,0.078,1,4,8,4121382650
40526450,40526858,40417973,5.26,3727.9,9.2,32.15,32.1,0,0.181,1,4,7,4120627240
40526451,40526295,40417973,0.60,1848.0,41.9,1.24,542.5,0,3.281,3,4,6,4120622770
40526452,40526589,40417973,1.96,1782.8,9.0,13.95,14.0,0,0.057,1,4,8,4120628760
40526570,40526571,40417973,2.70,5178.8,6.4,17.13,17.1,0,0.020,1,4,8,4121381550
40526571,40526284,40417973,1.06,5178.0,63.6,1.41,575.9,0,1.132,3,3,6,4121381550
40526572,40525968,40417973,2.43,5160.3,9.0,19.08,19.1,0,0.016,1,5,8,4120625710
40526573,40527135,40417973,12.89,5123.4,118.1,59.33,1559.8,0,2.010,3,3,6,4120626950
40526574,40525299,40417973,5.15,5089.1,8.9,23.50,23.5,0,0.016,1,4,8,4121380710
40526575,40526576,40417973,6.43,4133.2,24.4,30.56,139.3,0,0.444,2,3,7,4121381780
40526576,40526438,40417973,0.60,4132.8,24.8,0.88,179.8,0,0.525,3,3,7,4121381780
40526577,40527136,40417973,1.28,4122.5,6.1,13.95,14.0,0,0.018,1,5,8,4120627700
40526578,40529876,40417973,4.60,4164.3,8.3,39.04,39.0,0,0.105,1,3,7,4120630240
40526579,40526581,40417973,9.43,4023.0,37.7,27.54,241.1,0,1.232,3,4,6,4120626960
40526580,40526581,40417973,3.75,4022.8,9.7,14.12,14.1,0,0.081,1,6,8,4120626820
40526581,40526708,40417973,1.52,4021.3,39.5,3.18,428.7,0,2.336,3,4,6,4120626820
40526582,40526708,40417973,2.55,4021.3,9.8,13.24,13.2,0,0.077,1,5,8,4120626820
40526583,40526714,40417973,7.92,3994.6,13.4,43.60,43.6,0,0.257,1,3,7,4120627420
40526584,40528568,40417973,1.36,3974.0,5.4,10.95,10.9,0,0.067,1,3,8,4120630900
40526585,40528568,40417973,0.90,3974.2,3.9,10.95,11.0,0,0.068,1,4,8,4120630900
40526586,40526144,40417973,1.66,1924.0,31.9,3.89,282.0,0,1.794,3,5,6,4120625340
40526587,40526294,40417973,2.15,1871.4,5.8,16.43,16.4,0,0.084,1,6,8,4120623060
40526588,40526295,40417973,1.88,1847.8,9.4,12.55,12.5,0,0.062,1,5,8,4120622770
40526589,40528447,40417973,2.51,1780.4,31.4,9.36,202.9,0,0.922,2,3,7,4120628760
40526590,40526861,40417973,8.10,1742.3,21.2,27.72,121.2,0,0.412,2,3,7,4120626980
40526591,40528967,40417973,0.57,1730.8,4.3,12.37,12.4,0,0.050,1,4,8,4120629310
40526592,40528967,40417973,8.07,1730.9,81.4,38.32,1801.6,0,5.745,4,3,6,4120629310
40526697,40523283,40417973,12.95,5288.7,24.4,46.26,85.5,0,0.225,2,3,7,4120623550
40526698,40525819,40417973,4.53,5144.8,8.4,23.14,23.1,0,0.015,1,5,8,4120626020
40526699,40526980,40417973,9.05,5117.3,351.8,33.37,23033.0,0,46.050,5,1,5,4120628060
40526700,40528299,40417973,1.62,5051.6,7.1,14.66,14.7,0,0.063,1,2,8,4120631500
40526701,40528299,40417973,0.57,5051.5,5.2,11.13,11.1,0,0.053,1,3,8,4120631500
40526702,40525970,40417973,3.16,4113.6,6.1,16.78,16.8,0,0.012,1,3,8,4120622380
40526703,40526439,40417973,2.26,4099.7,5.8,13.60,13.6,0,0.025,1,3,8,4120625590
